id_cp_interaction,interacting_pair,partner_a,partner_b,gene_a,gene_b,secreted,receptor_a,receptor_b,annotation_strategy,is_integrin,Atypical_NKT_cells|Atypical_NKT_cells,Atypical_NKT_cells|CD8+_CD73+_regulatory_T_cells,Atypical_NKT_cells|CD8+_NK-like_TEMRA_cells,Atypical_NKT_cells|CD8+_NK-like_early_effector_T_cells,Atypical_NKT_cells|CD8+_TEMRA_cells,Atypical_NKT_cells|CD8+_central_memory_T_cells,Atypical_NKT_cells|CD8+_cycling_effector_T_cells,Atypical_NKT_cells|CD8+_effector_memory_T_cells_1,Atypical_NKT_cells|CD8+_effector_memory_T_cells_2,Atypical_NKT_cells|CD8+_naive_T_cells,Atypical_NKT_cells|Gamma_Delta_T_cells,Atypical_NKT_cells|MAIT_cells,CD8+_CD73+_regulatory_T_cells|Atypical_NKT_cells,CD8+_CD73+_regulatory_T_cells|CD8+_CD73+_regulatory_T_cells,CD8+_CD73+_regulatory_T_cells|CD8+_NK-like_TEMRA_cells,CD8+_CD73+_regulatory_T_cells|CD8+_NK-like_early_effector_T_cells,CD8+_CD73+_regulatory_T_cells|CD8+_TEMRA_cells,CD8+_CD73+_regulatory_T_cells|CD8+_central_memory_T_cells,CD8+_CD73+_regulatory_T_cells|CD8+_cycling_effector_T_cells,CD8+_CD73+_regulatory_T_cells|CD8+_effector_memory_T_cells_1,CD8+_CD73+_regulatory_T_cells|CD8+_effector_memory_T_cells_2,CD8+_CD73+_regulatory_T_cells|CD8+_naive_T_cells,CD8+_CD73+_regulatory_T_cells|Gamma_Delta_T_cells,CD8+_CD73+_regulatory_T_cells|MAIT_cells,CD8+_NK-like_TEMRA_cells|Atypical_NKT_cells,CD8+_NK-like_TEMRA_cells|CD8+_CD73+_regulatory_T_cells,CD8+_NK-like_TEMRA_cells|CD8+_NK-like_TEMRA_cells,CD8+_NK-like_TEMRA_cells|CD8+_NK-like_early_effector_T_cells,CD8+_NK-like_TEMRA_cells|CD8+_TEMRA_cells,CD8+_NK-like_TEMRA_cells|CD8+_central_memory_T_cells,CD8+_NK-like_TEMRA_cells|CD8+_cycling_effector_T_cells,CD8+_NK-like_TEMRA_cells|CD8+_effector_memory_T_cells_1,CD8+_NK-like_TEMRA_cells|CD8+_effector_memory_T_cells_2,CD8+_NK-like_TEMRA_cells|CD8+_naive_T_cells,CD8+_NK-like_TEMRA_cells|Gamma_Delta_T_cells,CD8+_NK-like_TEMRA_cells|MAIT_cells,CD8+_NK-like_early_effector_T_cells|Atypical_NKT_cells,CD8+_NK-like_early_effector_T_cells|CD8+_CD73+_regulatory_T_cells,CD8+_NK-like_early_effector_T_cells|CD8+_NK-like_TEMRA_cells,CD8+_NK-like_early_effector_T_cells|CD8+_NK-like_early_effector_T_cells,CD8+_NK-like_early_effector_T_cells|CD8+_TEMRA_cells,CD8+_NK-like_early_effector_T_cells|CD8+_central_memory_T_cells,CD8+_NK-like_early_effector_T_cells|CD8+_cycling_effector_T_cells,CD8+_NK-like_early_effector_T_cells|CD8+_effector_memory_T_cells_1,CD8+_NK-like_early_effector_T_cells|CD8+_effector_memory_T_cells_2,CD8+_NK-like_early_effector_T_cells|CD8+_naive_T_cells,CD8+_NK-like_early_effector_T_cells|Gamma_Delta_T_cells,CD8+_NK-like_early_effector_T_cells|MAIT_cells,CD8+_TEMRA_cells|Atypical_NKT_cells,CD8+_TEMRA_cells|CD8+_CD73+_regulatory_T_cells,CD8+_TEMRA_cells|CD8+_NK-like_TEMRA_cells,CD8+_TEMRA_cells|CD8+_NK-like_early_effector_T_cells,CD8+_TEMRA_cells|CD8+_TEMRA_cells,CD8+_TEMRA_cells|CD8+_central_memory_T_cells,CD8+_TEMRA_cells|CD8+_cycling_effector_T_cells,CD8+_TEMRA_cells|CD8+_effector_memory_T_cells_1,CD8+_TEMRA_cells|CD8+_effector_memory_T_cells_2,CD8+_TEMRA_cells|CD8+_naive_T_cells,CD8+_TEMRA_cells|Gamma_Delta_T_cells,CD8+_TEMRA_cells|MAIT_cells,CD8+_central_memory_T_cells|Atypical_NKT_cells,CD8+_central_memory_T_cells|CD8+_CD73+_regulatory_T_cells,CD8+_central_memory_T_cells|CD8+_NK-like_TEMRA_cells,CD8+_central_memory_T_cells|CD8+_NK-like_early_effector_T_cells,CD8+_central_memory_T_cells|CD8+_TEMRA_cells,CD8+_central_memory_T_cells|CD8+_central_memory_T_cells,CD8+_central_memory_T_cells|CD8+_cycling_effector_T_cells,CD8+_central_memory_T_cells|CD8+_effector_memory_T_cells_1,CD8+_central_memory_T_cells|CD8+_effector_memory_T_cells_2,CD8+_central_memory_T_cells|CD8+_naive_T_cells,CD8+_central_memory_T_cells|Gamma_Delta_T_cells,CD8+_central_memory_T_cells|MAIT_cells,CD8+_cycling_effector_T_cells|Atypical_NKT_cells,CD8+_cycling_effector_T_cells|CD8+_CD73+_regulatory_T_cells,CD8+_cycling_effector_T_cells|CD8+_NK-like_TEMRA_cells,CD8+_cycling_effector_T_cells|CD8+_NK-like_early_effector_T_cells,CD8+_cycling_effector_T_cells|CD8+_TEMRA_cells,CD8+_cycling_effector_T_cells|CD8+_central_memory_T_cells,CD8+_cycling_effector_T_cells|CD8+_cycling_effector_T_cells,CD8+_cycling_effector_T_cells|CD8+_effector_memory_T_cells_1,CD8+_cycling_effector_T_cells|CD8+_effector_memory_T_cells_2,CD8+_cycling_effector_T_cells|CD8+_naive_T_cells,CD8+_cycling_effector_T_cells|Gamma_Delta_T_cells,CD8+_cycling_effector_T_cells|MAIT_cells,CD8+_effector_memory_T_cells_1|Atypical_NKT_cells,CD8+_effector_memory_T_cells_1|CD8+_CD73+_regulatory_T_cells,CD8+_effector_memory_T_cells_1|CD8+_NK-like_TEMRA_cells,CD8+_effector_memory_T_cells_1|CD8+_NK-like_early_effector_T_cells,CD8+_effector_memory_T_cells_1|CD8+_TEMRA_cells,CD8+_effector_memory_T_cells_1|CD8+_central_memory_T_cells,CD8+_effector_memory_T_cells_1|CD8+_cycling_effector_T_cells,CD8+_effector_memory_T_cells_1|CD8+_effector_memory_T_cells_1,CD8+_effector_memory_T_cells_1|CD8+_effector_memory_T_cells_2,CD8+_effector_memory_T_cells_1|CD8+_naive_T_cells,CD8+_effector_memory_T_cells_1|Gamma_Delta_T_cells,CD8+_effector_memory_T_cells_1|MAIT_cells,CD8+_effector_memory_T_cells_2|Atypical_NKT_cells,CD8+_effector_memory_T_cells_2|CD8+_CD73+_regulatory_T_cells,CD8+_effector_memory_T_cells_2|CD8+_NK-like_TEMRA_cells,CD8+_effector_memory_T_cells_2|CD8+_NK-like_early_effector_T_cells,CD8+_effector_memory_T_cells_2|CD8+_TEMRA_cells,CD8+_effector_memory_T_cells_2|CD8+_central_memory_T_cells,CD8+_effector_memory_T_cells_2|CD8+_cycling_effector_T_cells,CD8+_effector_memory_T_cells_2|CD8+_effector_memory_T_cells_1,CD8+_effector_memory_T_cells_2|CD8+_effector_memory_T_cells_2,CD8+_effector_memory_T_cells_2|CD8+_naive_T_cells,CD8+_effector_memory_T_cells_2|Gamma_Delta_T_cells,CD8+_effector_memory_T_cells_2|MAIT_cells,CD8+_naive_T_cells|Atypical_NKT_cells,CD8+_naive_T_cells|CD8+_CD73+_regulatory_T_cells,CD8+_naive_T_cells|CD8+_NK-like_TEMRA_cells,CD8+_naive_T_cells|CD8+_NK-like_early_effector_T_cells,CD8+_naive_T_cells|CD8+_TEMRA_cells,CD8+_naive_T_cells|CD8+_central_memory_T_cells,CD8+_naive_T_cells|CD8+_cycling_effector_T_cells,CD8+_naive_T_cells|CD8+_effector_memory_T_cells_1,CD8+_naive_T_cells|CD8+_effector_memory_T_cells_2,CD8+_naive_T_cells|CD8+_naive_T_cells,CD8+_naive_T_cells|Gamma_Delta_T_cells,CD8+_naive_T_cells|MAIT_cells,Gamma_Delta_T_cells|Atypical_NKT_cells,Gamma_Delta_T_cells|CD8+_CD73+_regulatory_T_cells,Gamma_Delta_T_cells|CD8+_NK-like_TEMRA_cells,Gamma_Delta_T_cells|CD8+_NK-like_early_effector_T_cells,Gamma_Delta_T_cells|CD8+_TEMRA_cells,Gamma_Delta_T_cells|CD8+_central_memory_T_cells,Gamma_Delta_T_cells|CD8+_cycling_effector_T_cells,Gamma_Delta_T_cells|CD8+_effector_memory_T_cells_1,Gamma_Delta_T_cells|CD8+_effector_memory_T_cells_2,Gamma_Delta_T_cells|CD8+_naive_T_cells,Gamma_Delta_T_cells|Gamma_Delta_T_cells,Gamma_Delta_T_cells|MAIT_cells,MAIT_cells|Atypical_NKT_cells,MAIT_cells|CD8+_CD73+_regulatory_T_cells,MAIT_cells|CD8+_NK-like_TEMRA_cells,MAIT_cells|CD8+_NK-like_early_effector_T_cells,MAIT_cells|CD8+_TEMRA_cells,MAIT_cells|CD8+_central_memory_T_cells,MAIT_cells|CD8+_cycling_effector_T_cells,MAIT_cells|CD8+_effector_memory_T_cells_1,MAIT_cells|CD8+_effector_memory_T_cells_2,MAIT_cells|CD8+_naive_T_cells,MAIT_cells|Gamma_Delta_T_cells,MAIT_cells|MAIT_cells
CPI-SS0419B80C4,LGALS9_LRP1,simple:O00182,simple:Q07954,LGALS9,LRP1,TRUE,FALSE,TRUE,InnateDB-All,FALSE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CPI-SS02928C71A,PDGFB_LRP1,simple:P01127,simple:Q07954,PDGFB,LRP1,TRUE,FALSE,TRUE,"I2D,InnateDB-All",FALSE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CPI-SS006C6537E,MDK_LRP1,simple:P21741,simple:Q07954,MDK,LRP1,TRUE,FALSE,TRUE,"I2D,InnateDB-All",FALSE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CPI-SS014958F32,LGALS9_CD47,simple:O00182,simple:Q08722,LGALS9,CD47,TRUE,FALSE,TRUE,InnateDB-All,FALSE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.651,0,0.483,0,0.462,0,0.35,0,1,0.008,0.02,1,1,1,1,1,1,1,1,1,1,1,1,0.008,0.981,0.004,0.933,0,1,0.004,1,0,1,0.032,0.448,0.008,0.945,0,0.873,0,1,0.004,0.977,0,1,0.02,0.21,0,0.007,0,0.004,0,0,0,0,0,0.063,0,0,0.004,0.93,0,0.845,0,1,0.004,0.973,0,1,0.02,0.234,0,0,0,0,0,0,0,0,0,0.032,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0.004,0.592,0.004,0.468,0.004,0.452,0,0.412,0,1,0.012,0.047,0.027,0.953,0.051,0.929,0,0.996,0.004,0.992,0,1,0.055,0.436
CPI-SS0339AE950,SIRPA_CD47,simple:P78324,simple:Q08722,SIRPA,CD47,FALSE,TRUE,TRUE,curated,FALSE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CPI-SS0A9FB762A,LGALS9_PTPRK,simple:O00182,simple:Q15262,LGALS9,PTPRK,TRUE,FALSE,TRUE,InnateDB-All,FALSE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CPI-SS002DF6C31,LGALS9_SLC1A5,simple:O00182,simple:Q15758,LGALS9,SLC1A5,TRUE,FALSE,TRUE,"I2D,InnateDB-All",FALSE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.016,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.28,1,0.024,1,1,1,1,1,1,1,1,1,0.148,1,0.004,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0.172,1,0.004,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.044,1,0.008,1,1,1,1,1,1,1,1,1,0.336,1,0.155,1,1,1
CPI-SS08877A081,LGALS9_COLEC12,simple:O00182,simple:Q5KU26,LGALS9,COLEC12,TRUE,FALSE,TRUE,InnateDB-All,FALSE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CPI-SS0E23CEB91,LGALS9_HAVCR2,simple:O00182,simple:Q8TDQ0,LGALS9,HAVCR2,TRUE,FALSE,TRUE,curated,FALSE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1
CPI-SS09C52F54E,LGALS9_SORL1,simple:O00182,simple:Q92673,LGALS9,SORL1,TRUE,FALSE,TRUE,InnateDB-All,FALSE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.233,0.658,0.716,0.027,0.004,0,0.176,0.166,0.662,0.052,0,0.046,1,1,1,1,1,1,1,1,1,1,1,1,0.912,0.992,1,0.479,1,0,0.537,1,0.996,0.996,0.016,0.783,0.751,0.976,1,0.278,0.925,0,0.442,0.984,0.997,0.892,0.004,0.489,0,0.007,0,0,0,0,0,0,0,0,0,0,0.758,0.98,1,0.297,0.89,0,0.458,0.96,0.997,0.876,0.012,0.52,0,0,0,0,0,0,0.004,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0.268,0.595,0.58,0.083,0.118,0,0.176,0.244,0.517,0.19,0.004,0.113,0.885,0.988,1,0.501,0.941,0.008,0.569,0.984,1,0.944,0.02,0.726
CPI-SS083CBFACD,MDK_SORL1,simple:P21741,simple:Q92673,MDK,SORL1,TRUE,FALSE,TRUE,InnateDB-All,FALSE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CPI-SS048346C2B,LGALS9_MRC2,simple:O00182,simple:Q9UBG0,LGALS9,MRC2,TRUE,FALSE,TRUE,InnateDB-All,FALSE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CPI-SS05A26A1DE,PDGFB_PDGFRB,simple:P01127,simple:P09619,PDGFB,PDGFRB,TRUE,FALSE,TRUE,curated,FALSE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CPI-SS0CB4F2FE4,PDGFB_ADGRV1,simple:P01127,simple:Q8WXG9,PDGFB,ADGRV1,TRUE,FALSE,TRUE,InnateDB-All,FALSE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CPI-SS023ABAE18,XCL1_ADGRV1,simple:P47992,simple:Q8WXG9,XCL1,ADGRV1,TRUE,FALSE,TRUE,InnateDB-All,FALSE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CPI-SS03D887978,IFNE_ADGRV1,simple:Q86WN2,simple:Q8WXG9,IFNE,ADGRV1,TRUE,FALSE,TRUE,InnateDB-All,FALSE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CPI-SS0193C3064,WNT1_FZD8,simple:P04628,simple:Q9H461,WNT1,FZD8,TRUE,FALSE,TRUE,"I2D,InnateDB-All",FALSE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CPI-SS00A6240B6,WNT1_ROR2,simple:P04628,simple:Q01974,WNT1,ROR2,TRUE,FALSE,TRUE,InnateDB-All,FALSE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CPI-SS014B0FCD2,WNT1_FZD3,simple:P04628,simple:Q9NPG1,WNT1,FZD3,TRUE,FALSE,TRUE,I2D,FALSE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CPI-SS0179FBFD3,TNFRSF10A_TNFSF10,simple:O00220,simple:P50591,TNFRSF10A,TNFSF10,TRUE,TRUE,FALSE,curated,FALSE,1,1,1,1,1,1,1,1,1,1,1,1,0.85,0.964,0.813,0,1,0,0.036,0.084,0,0.893,0.654,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.996,1,1,0,1,0,0.084,0.685,0,1,0.881,0.003,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CPI-SS0898D7F7F,TNFRSF10B_TNFSF10,simple:O14763,simple:P50591,TNFRSF10B,TNFSF10,TRUE,TRUE,FALSE,curated,FALSE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CPI-SS01ECFDA18,TNFRSF10C_TNFSF10,simple:O14798,simple:P50591,TNFRSF10C,TNFSF10,TRUE,TRUE,FALSE,curated,FALSE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CPI-SS0E0BCE16F,FGFR1_FGF5,simple:P11362,simple:P12034,FGFR1,FGF5,TRUE,TRUE,FALSE,"I2D,InnateDB-All",FALSE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CPI-SS039799099,FGFR1_NCAM1,simple:P11362,simple:P13591,FGFR1,NCAM1,TRUE,TRUE,TRUE,curated,FALSE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
