id_cp_interaction	interacting_pair	partner_a	partner_b	gene_a	gene_b	secreted	receptor_a	receptor_b	annotation_strategy	is_integrin	rank	Atypical_NKT_cells|Atypical_NKT_cells	Atypical_NKT_cells|CD8+_CD73+_regulatory_T_cells	Atypical_NKT_cells|CD8+_NK-like_TEMRA_cells	Atypical_NKT_cells|CD8+_NK-like_early_effector_T_cells	Atypical_NKT_cells|CD8+_TEMRA_cells	Atypical_NKT_cells|CD8+_central_memory_T_cells	Atypical_NKT_cells|CD8+_cycling_effector_T_cells	Atypical_NKT_cells|CD8+_effector_memory_T_cells_1	Atypical_NKT_cells|CD8+_effector_memory_T_cells_2	Atypical_NKT_cells|CD8+_naive_T_cells	Atypical_NKT_cells|Gamma_Delta_T_cells	Atypical_NKT_cells|MAIT_cells	CD8+_CD73+_regulatory_T_cells|Atypical_NKT_cells	CD8+_CD73+_regulatory_T_cells|CD8+_CD73+_regulatory_T_cells	CD8+_CD73+_regulatory_T_cells|CD8+_NK-like_TEMRA_cells	CD8+_CD73+_regulatory_T_cells|CD8+_NK-like_early_effector_T_cells	CD8+_CD73+_regulatory_T_cells|CD8+_TEMRA_cells	CD8+_CD73+_regulatory_T_cells|CD8+_central_memory_T_cells	CD8+_CD73+_regulatory_T_cells|CD8+_cycling_effector_T_cells	CD8+_CD73+_regulatory_T_cells|CD8+_effector_memory_T_cells_1	CD8+_CD73+_regulatory_T_cells|CD8+_effector_memory_T_cells_2	CD8+_CD73+_regulatory_T_cells|CD8+_naive_T_cells	CD8+_CD73+_regulatory_T_cells|Gamma_Delta_T_cells	CD8+_CD73+_regulatory_T_cells|MAIT_cells	CD8+_NK-like_TEMRA_cells|Atypical_NKT_cells	CD8+_NK-like_TEMRA_cells|CD8+_CD73+_regulatory_T_cells	CD8+_NK-like_TEMRA_cells|CD8+_NK-like_TEMRA_cells	CD8+_NK-like_TEMRA_cells|CD8+_NK-like_early_effector_T_cells	CD8+_NK-like_TEMRA_cells|CD8+_TEMRA_cells	CD8+_NK-like_TEMRA_cells|CD8+_central_memory_T_cells	CD8+_NK-like_TEMRA_cells|CD8+_cycling_effector_T_cells	CD8+_NK-like_TEMRA_cells|CD8+_effector_memory_T_cells_1	CD8+_NK-like_TEMRA_cells|CD8+_effector_memory_T_cells_2	CD8+_NK-like_TEMRA_cells|CD8+_naive_T_cells	CD8+_NK-like_TEMRA_cells|Gamma_Delta_T_cells	CD8+_NK-like_TEMRA_cells|MAIT_cells	CD8+_NK-like_early_effector_T_cells|Atypical_NKT_cells	CD8+_NK-like_early_effector_T_cells|CD8+_CD73+_regulatory_T_cells	CD8+_NK-like_early_effector_T_cells|CD8+_NK-like_TEMRA_cells	CD8+_NK-like_early_effector_T_cells|CD8+_NK-like_early_effector_T_cells	CD8+_NK-like_early_effector_T_cells|CD8+_TEMRA_cells	CD8+_NK-like_early_effector_T_cells|CD8+_central_memory_T_cells	CD8+_NK-like_early_effector_T_cells|CD8+_cycling_effector_T_cells	CD8+_NK-like_early_effector_T_cells|CD8+_effector_memory_T_cells_1	CD8+_NK-like_early_effector_T_cells|CD8+_effector_memory_T_cells_2	CD8+_NK-like_early_effector_T_cells|CD8+_naive_T_cells	CD8+_NK-like_early_effector_T_cells|Gamma_Delta_T_cells	CD8+_NK-like_early_effector_T_cells|MAIT_cells	CD8+_TEMRA_cells|Atypical_NKT_cells	CD8+_TEMRA_cells|CD8+_CD73+_regulatory_T_cells	CD8+_TEMRA_cells|CD8+_NK-like_TEMRA_cells	CD8+_TEMRA_cells|CD8+_NK-like_early_effector_T_cells	CD8+_TEMRA_cells|CD8+_TEMRA_cells	CD8+_TEMRA_cells|CD8+_central_memory_T_cells	CD8+_TEMRA_cells|CD8+_cycling_effector_T_cells	CD8+_TEMRA_cells|CD8+_effector_memory_T_cells_1	CD8+_TEMRA_cells|CD8+_effector_memory_T_cells_2	CD8+_TEMRA_cells|CD8+_naive_T_cells	CD8+_TEMRA_cells|Gamma_Delta_T_cells	CD8+_TEMRA_cells|MAIT_cells	CD8+_central_memory_T_cells|Atypical_NKT_cells	CD8+_central_memory_T_cells|CD8+_CD73+_regulatory_T_cells	CD8+_central_memory_T_cells|CD8+_NK-like_TEMRA_cells	CD8+_central_memory_T_cells|CD8+_NK-like_early_effector_T_cells	CD8+_central_memory_T_cells|CD8+_TEMRA_cells	CD8+_central_memory_T_cells|CD8+_central_memory_T_cells	CD8+_central_memory_T_cells|CD8+_cycling_effector_T_cells	CD8+_central_memory_T_cells|CD8+_effector_memory_T_cells_1	CD8+_central_memory_T_cells|CD8+_effector_memory_T_cells_2	CD8+_central_memory_T_cells|CD8+_naive_T_cells	CD8+_central_memory_T_cells|Gamma_Delta_T_cells	CD8+_central_memory_T_cells|MAIT_cells	CD8+_cycling_effector_T_cells|Atypical_NKT_cells	CD8+_cycling_effector_T_cells|CD8+_CD73+_regulatory_T_cells	CD8+_cycling_effector_T_cells|CD8+_NK-like_TEMRA_cells	CD8+_cycling_effector_T_cells|CD8+_NK-like_early_effector_T_cells	CD8+_cycling_effector_T_cells|CD8+_TEMRA_cells	CD8+_cycling_effector_T_cells|CD8+_central_memory_T_cells	CD8+_cycling_effector_T_cells|CD8+_cycling_effector_T_cells	CD8+_cycling_effector_T_cells|CD8+_effector_memory_T_cells_1	CD8+_cycling_effector_T_cells|CD8+_effector_memory_T_cells_2	CD8+_cycling_effector_T_cells|CD8+_naive_T_cells	CD8+_cycling_effector_T_cells|Gamma_Delta_T_cells	CD8+_cycling_effector_T_cells|MAIT_cells	CD8+_effector_memory_T_cells_1|Atypical_NKT_cells	CD8+_effector_memory_T_cells_1|CD8+_CD73+_regulatory_T_cells	CD8+_effector_memory_T_cells_1|CD8+_NK-like_TEMRA_cells	CD8+_effector_memory_T_cells_1|CD8+_NK-like_early_effector_T_cells	CD8+_effector_memory_T_cells_1|CD8+_TEMRA_cells	CD8+_effector_memory_T_cells_1|CD8+_central_memory_T_cells	CD8+_effector_memory_T_cells_1|CD8+_cycling_effector_T_cells	CD8+_effector_memory_T_cells_1|CD8+_effector_memory_T_cells_1	CD8+_effector_memory_T_cells_1|CD8+_effector_memory_T_cells_2	CD8+_effector_memory_T_cells_1|CD8+_naive_T_cells	CD8+_effector_memory_T_cells_1|Gamma_Delta_T_cells	CD8+_effector_memory_T_cells_1|MAIT_cells	CD8+_effector_memory_T_cells_2|Atypical_NKT_cells	CD8+_effector_memory_T_cells_2|CD8+_CD73+_regulatory_T_cells	CD8+_effector_memory_T_cells_2|CD8+_NK-like_TEMRA_cells	CD8+_effector_memory_T_cells_2|CD8+_NK-like_early_effector_T_cells	CD8+_effector_memory_T_cells_2|CD8+_TEMRA_cells	CD8+_effector_memory_T_cells_2|CD8+_central_memory_T_cells	CD8+_effector_memory_T_cells_2|CD8+_cycling_effector_T_cells	CD8+_effector_memory_T_cells_2|CD8+_effector_memory_T_cells_1	CD8+_effector_memory_T_cells_2|CD8+_effector_memory_T_cells_2	CD8+_effector_memory_T_cells_2|CD8+_naive_T_cells	CD8+_effector_memory_T_cells_2|Gamma_Delta_T_cells	CD8+_effector_memory_T_cells_2|MAIT_cells	CD8+_naive_T_cells|Atypical_NKT_cells	CD8+_naive_T_cells|CD8+_CD73+_regulatory_T_cells	CD8+_naive_T_cells|CD8+_NK-like_TEMRA_cells	CD8+_naive_T_cells|CD8+_NK-like_early_effector_T_cells	CD8+_naive_T_cells|CD8+_TEMRA_cells	CD8+_naive_T_cells|CD8+_central_memory_T_cells	CD8+_naive_T_cells|CD8+_cycling_effector_T_cells	CD8+_naive_T_cells|CD8+_effector_memory_T_cells_1	CD8+_naive_T_cells|CD8+_effector_memory_T_cells_2	CD8+_naive_T_cells|CD8+_naive_T_cells	CD8+_naive_T_cells|Gamma_Delta_T_cells	CD8+_naive_T_cells|MAIT_cells	Gamma_Delta_T_cells|Atypical_NKT_cells	Gamma_Delta_T_cells|CD8+_CD73+_regulatory_T_cells	Gamma_Delta_T_cells|CD8+_NK-like_TEMRA_cells	Gamma_Delta_T_cells|CD8+_NK-like_early_effector_T_cells	Gamma_Delta_T_cells|CD8+_TEMRA_cells	Gamma_Delta_T_cells|CD8+_central_memory_T_cells	Gamma_Delta_T_cells|CD8+_cycling_effector_T_cells	Gamma_Delta_T_cells|CD8+_effector_memory_T_cells_1	Gamma_Delta_T_cells|CD8+_effector_memory_T_cells_2	Gamma_Delta_T_cells|CD8+_naive_T_cells	Gamma_Delta_T_cells|Gamma_Delta_T_cells	Gamma_Delta_T_cells|MAIT_cells	MAIT_cells|Atypical_NKT_cells	MAIT_cells|CD8+_CD73+_regulatory_T_cells	MAIT_cells|CD8+_NK-like_TEMRA_cells	MAIT_cells|CD8+_NK-like_early_effector_T_cells	MAIT_cells|CD8+_TEMRA_cells	MAIT_cells|CD8+_central_memory_T_cells	MAIT_cells|CD8+_cycling_effector_T_cells	MAIT_cells|CD8+_effector_memory_T_cells_1	MAIT_cells|CD8+_effector_memory_T_cells_2	MAIT_cells|CD8+_naive_T_cells	MAIT_cells|Gamma_Delta_T_cells	MAIT_cells|MAIT_cells
CPI-SS03A0C857B	FAS_FASLG	simple:P25445	simple:P48023	FAS	FASLG	True	True	False	curated	False	0.25			0.163		0.167		0.202				0.201																0.166		0.169		0.205				0.204				0.158		0.162		0.198				0.197				0.151		0.155		0.191				0.19				0.157		0.16		0.196				0.195				0.214		0.218		0.254				0.253				0.174		0.178		0.214				0.213				0.196		0.2		0.236				0.235																												0.203		0.206		0.242				0.241	
CPI-SS00150FB64	HLA-F_LILRB1	simple:P30511	simple:Q8NHL6	HLA-F	LILRB1	True	False	True	curated	False	0.25	0.876		0.815		0.84		0.766				0.781		0.72				0.684								0.837		0.777		0.802		0.727				0.743														0.829		0.768		0.793		0.719				0.734		0.658												0.729												0.736		0.675		0.7								0.82		0.759		0.784		0.71				0.725		0.664												0.813		0.752		0.777						0.718		0.786		0.726		0.75						0.692	
CPI-SS019C98396	TNFSF14_TNFRSF14	simple:O43557	simple:Q92956	TNFSF14	TNFRSF14	True	False	True	curated	False	0.264																									0.497		0.477		0.446			0.441	0.473		0.472														0.494		0.474		0.443	0.412		0.438	0.47		0.47																										0.483		0.463		0.432			0.427	0.459				0.483		0.463		0.432			0.427	0.459																0.48		0.46						0.456				0.625	0.511	0.605	0.492	0.574	0.543	0.521	0.569	0.601	0.505	0.6	0.441
CPI-SS02ACCF1F7	MIF_TNFRSF14	simple:P14174	simple:Q92956	MIF	TNFRSF14	True	False	True	I2D,IntAct	False	0.271													1.376		1.356		1.325			1.32	1.352		1.351		1.315		1.295										1.453	1.339	1.433		1.402	1.371		1.397	1.429	1.333	1.428														1.437	1.324	1.417		1.386	1.355		1.381	1.413	1.317	1.413		1.442		1.422		1.391	1.36		1.386	1.418		1.417																																																		1.368		1.348		1.317			1.312	1.344		1.344	
CPI-SS09C52F54E	LGALS9_SORL1	simple:O00182	simple:Q92673	LGALS9	SORL1	True	False	True	InnateDB-All	False	0.271																												0.253	0.232	0.293					0.308	0.241																		0.248					0.263							0.26					0.274		0.352	0.324	0.329	0.38	0.358	0.42	0.372	0.347	0.328	0.356	0.434	0.368						0.259					0.274		0.33	0.302	0.307	0.358	0.336	0.398	0.35	0.326	0.306	0.334	0.412	0.346																		0.294					0.308							0.247					0.261	
CPI-SS079DDF890	TNFSF12_TNFRSF25	simple:O43508	simple:Q93038	TNFSF12	TNFRSF25	True	False	True	I2D	False	0.292		0.147		0.158		0.151				0.143		0.213														0.135		0.146		0.139				0.131		0.201				0.146		0.139						0.202		0.136		0.148		0.14				0.133		0.203		0.132		0.143		0.136				0.128		0.199		0.171		0.182		0.174				0.167		0.237														0.141		0.152		0.145				0.137		0.207																0.157		0.15				0.142		0.213		0.134		0.146		0.138				0.13		0.201
CPI-SS0703338F5	LGALS9_CD44	simple:O00182	simple:P16070	LGALS9	CD44	True	False	True	InnateDB	False	0.326																										0.436		0.476		0.482		0.444	0.446	0.407		0.466																0.431		0.437						0.421				0.442		0.448		0.41				0.433	0.511	0.562	0.462	0.602	0.483	0.608	0.501	0.57	0.572	0.533		0.593				0.442		0.448		0.41				0.432	0.489	0.54	0.44	0.58	0.461	0.586	0.479	0.548	0.55	0.511		0.571														0.436		0.476		0.482		0.444	0.446			0.467						0.435						
CPI-SS0879B8E95	CD160_TNFRSF14	simple:O95971	simple:Q92956	CD160	TNFRSF14	False	True	True	curated	False	0.326																									0.741	0.627	0.721	0.608	0.69	0.659	0.638	0.685	0.717	0.621	0.716	0.558													0.515		0.495		0.464	0.433		0.459	0.491		0.49														0.535		0.515		0.484				0.511		0.51														0.491		0.471						0.466																0.666	0.552	0.646	0.533	0.615	0.584	0.563	0.61	0.642	0.546	0.641	0.483	0.569		0.549		0.518	0.487		0.512	0.544	0.449	0.544	
CPI-SS027AFFC0E	NCR3_BAG6	simple:O14931	simple:P46379	NCR3	BAG6	False	True	False	curated	False	0.333																									0.366	0.345	0.362	0.334	0.366	0.333	0.36	0.358	0.378	0.342	0.368	0.371	0.446	0.425	0.442	0.414	0.445	0.413	0.44	0.438	0.458	0.422	0.448	0.45																																																																									0.563	0.543	0.56	0.532	0.563	0.531	0.557	0.556	0.575	0.54	0.566	0.568	0.84	0.819	0.836	0.809	0.84	0.807	0.834	0.832	0.852	0.816	0.842	0.845
CPI-SS056FF4363	CD48_CD244	simple:P09326	simple:Q9BZW8	CD48	CD244	False	False	True	curated	False	0.34			1.112								1.137		1.132		1.273		1.175		1.233	1.103	1.18		1.297	1.122			1.155				1.115				1.18				1.218		1.121		1.178		1.126		1.242				1.135								1.16		1.146		1.286		1.189		1.246	1.117	1.194		1.311	1.136															1.152								1.177				1.176				1.135				1.2		1.093		1.233		1.136		1.193	1.063	1.141		1.258	1.083													1.119		1.259		1.162		1.219	1.089	1.167		1.283	1.109
CPI-SS0A42A3690	CCL4L2_VSIR	simple:Q8NHW4	simple:Q9H7M9	CCL4L2	VSIR	True	False	True	IMEx,IntAct	False	0.34												0.519													0.546	0.515	0.509	0.609	0.533	0.519	0.514	0.516	0.568	0.516	0.59	0.684													0.491	0.46	0.455	0.555	0.479	0.465		0.462	0.513	0.461	0.536	0.629																0.496								0.57	0.474	0.443	0.437	0.537	0.461	0.447		0.444	0.495	0.443	0.518	0.612	0.453			0.517	0.44	0.426		0.424	0.475	0.423	0.497	0.591																0.469								0.543												0.514
CPI-SS0E0DEA7D5	PECAM1_CD38	simple:P16284	simple:P28907	PECAM1	CD38	False	True	True	curated	False	0.347	0.227		0.172				0.313		0.269		0.298		0.209						0.296		0.251		0.281		0.261		0.206				0.347		0.303		0.333		0.198						0.285		0.24		0.27		0.254		0.199				0.341		0.296		0.326														0.254						0.34		0.296		0.326		0.258		0.203				0.344		0.3		0.33		0.259		0.204				0.345		0.301		0.33		0.191						0.278		0.233		0.263		0.225						0.311		0.267		0.297		0.33		0.275				0.417		0.372		0.402	
CPI-SS00B1BEE64	CD2_CD58	simple:P06729	simple:P19256	CD2	CD58	False	True	False	curated	False	0.354	1.015		1.003	1.001	1.018	0.971	1.09	0.975	1.031		1.033	0.966																															0.879						0.973		0.961	0.958	0.975	0.929	1.047	0.932	0.988		0.991	0.923																									0.963		0.951	0.948	0.965	0.919	1.037	0.922	0.978		0.98	0.913	1.169		1.157	1.155	1.171	1.125	1.243	1.128	1.184		1.187	1.119																									0.936		0.924	0.921	0.938	0.891	1.01	0.895	0.951		0.953	0.886
CPI-SC063BC3DDE	ICAM2_aLb2 complex	simple:P13598	complex:aLb2 complex	ICAM2		False	False	False	curated	True	0.375													0.542		0.57		0.555				0.589		0.573		0.554		0.583		0.567				0.601		0.585		0.653		0.682		0.666			0.597	0.7		0.684	0.554	0.528		0.556		0.541				0.575		0.559		0.619		0.647		0.632			0.563	0.666		0.65	0.52									0.572				0.51		0.538		0.523				0.556		0.541				0.516		0.501				0.534						0.538		0.522				0.556		0.54		0.577		0.606		0.59				0.624		0.608		0.619		0.648		0.632			0.563	0.666		0.65	0.52
CPI-SS061A7E099	CD55_ADGRE5	simple:P08174	simple:P48960	CD55	ADGRE5	True	True	True	curated	False	0.389													0.814	0.599	0.796	0.613	0.762			0.605	0.747		0.808	0.673													0.683		0.665		0.63				0.616		0.676														0.718		0.7		0.665				0.651		0.711	0.577	0.669		0.651		0.617						0.663		0.652		0.634		0.599				0.585		0.645		0.647		0.629		0.595				0.58		0.641		0.814	0.599	0.796	0.613	0.762			0.605	0.747		0.808	0.674	0.728		0.71		0.676				0.661		0.722	0.588	0.749		0.731		0.697			0.54	0.682		0.743	0.609
CPI-SC0329D5397	ICAM3_aLb2 complex	simple:P32942	complex:aLb2 complex	ICAM3		False	False	False	curated	True	0.403													0.773		0.801		0.786				0.82		0.804		0.896		0.924		0.909			0.84	0.942		0.927	0.796	0.82		0.848		0.833				0.867		0.851		0.789		0.817		0.802			0.733	0.835		0.82		0.799		0.828		0.812			0.743	0.846		0.83		0.887		0.915		0.9			0.831	0.933		0.918		0.763		0.792		0.776				0.81		0.794		0.88		0.908		0.893			0.824	0.926		0.911	0.78			0.743						0.761						0.809		0.794				0.828		0.812		0.762		0.791		0.775				0.809		0.793	
CPI-SS025C8F785	CLEC2B_KLRF1	simple:Q92478	simple:Q9NZS2	CLEC2B	KLRF1	False	True	True	curated	False	0.41			1.063		0.827		0.741		0.616		1.225	0.667			0.843		0.608						1.006				1.049		0.814		0.727		0.602		1.212	0.653			0.842		0.607						1.005				1.058		0.823		0.736	0.545	0.612		1.221	0.662			0.761								0.924				1.118		0.882		0.796		0.671		1.28	0.722			1.057		0.821		0.735		0.61		1.219	0.661			1.199		0.964		0.878	0.686	0.753		1.362	0.804			0.812		0.576						0.975				1.014		0.778		0.692				1.177	0.618			0.995		0.76		0.673				1.158	0.599
CPI-SS014958F32	LGALS9_CD47	simple:O00182	simple:Q08722	LGALS9	CD47	True	False	True	InnateDB-All	False	0.41																									0.526		0.497		0.509		0.64		0.53		0.527	0.469													0.481		0.452		0.464		0.595		0.485		0.482		0.492		0.463		0.476		0.606		0.496		0.494		0.652	0.531	0.623	0.545	0.636	0.544	0.766	0.549	0.656		0.654	0.595	0.491		0.463		0.475		0.606		0.495		0.493		0.63	0.509	0.602	0.523	0.614	0.522	0.744	0.527	0.634	0.456	0.632	0.573													0.526		0.498		0.51		0.64		0.53		0.528	0.469	0.479				0.463		0.593		0.483			
CPI-SS03339363E	HLA-E_KLRK1	simple:P13747	simple:P26718	HLA-E	KLRK1	False	False	True	curated	False	0.451	2.386	2.331	2.497	2.227	2.503		2.421	2.374	2.555	2.195	2.44										2.195				2.331	2.276	2.442		2.448		2.366	2.319	2.5		2.385				2.211		2.217				2.269				2.336	2.281	2.447	2.177	2.453		2.371	2.324	2.505		2.39																										2.205		2.316		2.322		2.24	2.193	2.374		2.259		2.294	2.239	2.405		2.411		2.329	2.282	2.463		2.348				2.161		2.167				2.219				2.346	2.291	2.456		2.462		2.38	2.333	2.514		2.399		2.323	2.268	2.434		2.44		2.358	2.311	2.492		2.377	
CPI-SS0E9015902	CD47_SIRPG	simple:Q08722	simple:Q9P1W8	CD47	SIRPG	False	True	False	curated	False	0.451		0.619		0.58		0.642	0.632	0.6	0.6	0.661		0.75												0.629		0.591		0.551		0.613	0.604	0.571	0.571	0.633		0.721										0.554		0.643		0.603		0.563		0.626	0.616	0.583	0.583	0.645		0.734						0.534				0.553		0.642		0.734		0.694		0.756	0.746	0.714	0.714	0.775		0.864						0.539				0.558		0.646		0.623		0.584		0.646	0.636	0.604	0.604	0.665		0.754												0.576		0.621		0.581		0.644	0.634	0.601	0.602	0.663		0.752		0.563				0.585	0.575	0.543	0.543	0.604		0.693
CPI-SS085EE60B1	TGFB1_TGFBR3	simple:P01137	simple:Q03167	TGFB1	TGFBR3	True	False	True	curated	False	0.451	0.507		0.473		0.513		0.449	0.409	0.518		0.505	0.431													0.446		0.413		0.453		0.389	0.349	0.458		0.445	0.371	0.402		0.368		0.408				0.414		0.4		0.451		0.418		0.458		0.394	0.354	0.463		0.45	0.375	0.376		0.343		0.382				0.388		0.375		0.533		0.499		0.539		0.475	0.435	0.544		0.531	0.457	0.394		0.36		0.4				0.405		0.392		0.415		0.382		0.421				0.427		0.414														0.52		0.487		0.527		0.463	0.423	0.532		0.519	0.444	0.408		0.374		0.414				0.419		0.406	
CPI-CS0A66DB1CA	CD8 receptor_LCK	complex:CD8 receptor	simple:P06239		LCK	False	True	False	curated	False	0.458													1.998	1.944	2.067	1.967	2.015	1.828	1.982	1.995	2.095	1.903	1.89	2.016			1.84		1.789				1.868						1.875		1.823				1.903						1.865		1.814			1.793	1.893			1.815			1.861		1.809			1.789	1.889			1.81			1.944		1.892			1.872	1.972			1.893	1.887	1.832	1.956	1.855	1.904		1.87	1.884	1.984	1.792		1.905	1.957	1.902	2.026	1.925	1.974		1.941	1.954	2.054	1.862	1.849	1.975	1.959	1.905	2.028	1.928	1.976	1.789	1.943	1.956	2.056	1.864	1.851	1.977																								
CPI-SS0E292C126	KLRB1_CLEC2D	simple:Q12918	simple:Q9UHP7	KLRB1	CLEC2D	False	True	True	curated	False	0.479	1.596	1.485	1.526	1.386	1.592	1.325	1.484	1.538	1.629	1.421	1.315	1.528													1.168	1.058	1.099	0.958	1.164	0.898	1.056	1.111	1.202	0.993	0.888	1.101													0.767		0.698		0.763			0.71	0.801			0.699													0.79				0.786				0.824				0.736		0.667		0.732			0.679	0.77				0.831	0.72	0.761		0.827			0.773	0.864			0.763													1.221	1.11	1.151	1.01	1.217	0.95	1.108	1.163	1.254	1.045	0.94	1.153	1.624	1.513	1.555	1.414	1.62	1.353	1.512	1.567	1.658	1.449	1.344	1.556
CPI-SS0302E8E8F	CD74_COPA	simple:P04233	simple:P53621	CD74	COPA	True	True	False	IMEx,IntAct	False	0.486	1.149		1.152	1.143	1.144	1.11	1.097	1.145	1.16		1.117	1.176													1.301		1.304	1.295	1.296	1.262	1.249	1.297	1.312		1.269	1.327													1.074		1.077	1.067	1.069	1.035		1.07	1.084		1.042	1.1													1.505		1.508	1.498	1.5	1.466	1.453	1.501	1.515		1.473	1.531	1.324		1.327	1.318	1.319	1.285	1.272	1.32	1.335		1.292	1.35	1.518		1.521	1.512	1.514	1.479	1.467	1.514	1.529		1.486	1.545																								1.079	1.117		1.121	1.111	1.113	1.079	1.066	1.113	1.128		1.086	1.144
CPI-SS0ABC5C1B8	CD74_MIF	simple:P04233	simple:P14174	CD74	MIF	True	True	False	I2D,InnateDB-All	False	0.549		2.025	1.964	2.102	1.911	2.087	2.091	1.949	1.923	1.957		2.018													1.973	2.177	2.116	2.254	2.062	2.239	2.243	2.101	2.075	2.108	1.945	2.17														1.95	1.889	2.027		2.011	2.016	1.873		1.881		1.942													2.176	2.381	2.32	2.458	2.266	2.442	2.447	2.304	2.278	2.312	2.148	2.373	1.995	2.2	2.139	2.277	2.085	2.261	2.266	2.123	2.098	2.131	1.968	2.192	2.19	2.394	2.333	2.471	2.28	2.456	2.461	2.318	2.292	2.326	2.162	2.387														1.929		2.006		1.99	1.995					1.921		1.994	1.932	2.071		2.055	2.06	1.917		1.925		1.986
CPI-SC016235D3A	COL2A1_a1b1 complex	simple:P02458	complex:a1b1 complex	COL2A1		True	False	False	curated	True	1.549																																																																																																																																																
CPI-SC0BC63F8C0	COL3A1_a1b1 complex	simple:P02461	complex:a1b1 complex	COL3A1		True	False	False	curated	True	1.549																																																																																																																																																
CPI-SC0EC572716	COL4A5_a1b1 complex	simple:P29400	complex:a1b1 complex	COL4A5		True	False	False	curated	True	1.549																																																																																																																																																
CPI-SC0672FBD31	COL4A1_a1b1 complex	simple:P02462	complex:a1b1 complex	COL4A1		True	False	False	curated	True	1.549																																																																																																																																																
CPI-SC0545E2502	COL5A2_a1b1 complex	simple:P05997	complex:a1b1 complex	COL5A2		True	False	False	curated	True	1.549																																																																																																																																																
CPI-SC006E22794	COL1A2_a1b1 complex	simple:P08123	complex:a1b1 complex	COL1A2		True	False	False	curated	True	1.549																																																																																																																																																
CPI-SC0458F68A5	COL4A2_a1b1 complex	simple:P08572	complex:a1b1 complex	COL4A2		True	False	False	curated	True	1.549																																																																																																																																																
CPI-SC0DAD29856	COL5A3_a1b1 complex	simple:P25940	complex:a1b1 complex	COL5A3		True	False	False	curated	True	1.549																																																																																																																																																
CPI-SC09FDA4F45	COL6A1_a1b1 complex	simple:P12109	complex:a1b1 complex	COL6A1		True	False	False	curated	True	1.549																																																																																																																																																
CPI-SC02AE206BE	COL6A3_a1b1 complex	simple:P12111	complex:a1b1 complex	COL6A3		True	False	False	curated	True	1.549																																																																																																																																																
CPI-SC0A8E69BC5	COL11A2_a1b1 complex	simple:P13942	complex:a1b1 complex	COL11A2		True	False	False	curated	True	1.549																																																																																																																																																
CPI-SC05B6D413B	COL9A1_a1b1 complex	simple:P20849	complex:a1b1 complex	COL9A1		True	False	False	curated	True	1.549																																																																																																																																																
CPI-SC05992FDC8	COL5A1_a1b1 complex	simple:P20908	complex:a1b1 complex	COL5A1		True	False	False	curated	True	1.549																																																																																																																																																
CPI-SC069F95780	COL8A2_a1b1 complex	simple:P25067	complex:a1b1 complex	COL8A2		True	False	False	curated	True	1.549																																																																																																																																																
CPI-SC02F06FF62	COL8A1_a1b1 complex	simple:P27658	complex:a1b1 complex	COL8A1		True	False	False	curated	True	1.549																																																																																																																																																
CPI-SC06E5E0C83	COL11A1_a1b1 complex	simple:P12107	complex:a1b1 complex	COL11A1		True	False	False	curated	True	1.549																																																																																																																																																
CPI-SC0F4BC2909	COL6A2_a1b1 complex	simple:P12110	complex:a1b1 complex	COL6A2		True	False	False	curated	True	1.549																																																																																																																																																
CPI-SS028784FC6	HLA-DPA1_TNFSF9	simple:HLADPA1	simple:P41273	HLA-DPA1	TNFSF9	True	True	False	InnateDB-All	False	1.549																																																																																																																																																
CPI-SC0EA3FC100	COL18A1_a1b1 complex	simple:P39060	complex:a1b1 complex	COL18A1		True	False	False	curated	True	1.549																																																																																																																																																
CPI-SC08AA91C84	COL17A1_a1b1 complex	simple:Q9UMD9	complex:a1b1 complex	COL17A1		True	False	False	curated	True	1.549																																																																																																																																																
CPI-SC0EAF80261	SEMA7A_a1b1 complex	simple:O75326	complex:a1b1 complex	SEMA7A		False	False	False	curated	True	1.549																																																																																																																																																
CPI-SC05D87F723	COL6A6_a2b1 complex	simple:A6NMZ7	complex:a2b1 complex	COL6A6		True	False	False	curated	True	1.549																																																																																																																																																
CPI-SC0606C6896	COL6A5_a2b1 complex	simple:A8TX70	complex:a2b1 complex	COL6A5		True	False	False	curated	True	1.549																																																																																																																																																
CPI-SC01EA4FF6B	COL1A1_a2b1 complex	simple:P02452	complex:a2b1 complex	COL1A1		True	False	False	curated	True	1.549																																																																																																																																																
CPI-SC036D78A43	COL2A1_a2b1 complex	simple:P02458	complex:a2b1 complex	COL2A1		True	False	False	curated	True	1.549																																																																																																																																																
CPI-SC00BE2EEE3	COL20A1_a1b1 complex	simple:Q9P218	complex:a1b1 complex	COL20A1		True	False	False	curated	True	1.549																																																																																																																																																
CPI-SC054484F7B	COL3A1_a2b1 complex	simple:P02461	complex:a2b1 complex	COL3A1		True	False	False	curated	True	1.549																																																																																																																																																
CPI-SC01FFC9392	FN1_a2b1 complex	simple:P02751	complex:a2b1 complex	FN1		True	False	False	curated	True	1.549																																																																																																																																																
CPI-SC0CA7B34A5	COL5A2_a2b1 complex	simple:P05997	complex:a2b1 complex	COL5A2		True	False	False	curated	True	1.549																																																																																																																																																
CPI-SC05CCF815E	COL1A2_a2b1 complex	simple:P08123	complex:a2b1 complex	COL1A2		True	False	False	curated	True	1.549																																																																																																																																																
CPI-SC07222A428	COL4A2_a2b1 complex	simple:P08572	complex:a2b1 complex	COL4A2		True	False	False	curated	True	1.549																																																																																																																																																
