"","tf","cell_type","avg","std"
"102","ATF2","CD8+ effector memory T cells 2",-1.38892700602796,1.03939830960121
"103","ATF2","CD8+ naive T cells",-0.411884025596048,1.05715055850159
"104","ATF2","CD8+ NK-like early effector T cells",-0.539326628421547,1.05740774198731
"105","ATF2","CD8+ NK-like TEMRA cells",-1.45838890618763,1.02469001728871
"106","ATF2","CD8+ TEMRA cells",-1.5356165715798,0.951070818951281
"107","ATF2","Gamma Delta T cells",-1.21741635207062,1.13768858403239
"108","ATF2","MAIT cells",-0.414999591826098,1.00382918879127
"109","ATF3","Atypical NKT cells",1.2998769498508,0.993949843294255
"110","ATF3","CD8+ CD73+ regulatory T cells",1.67269774833406,1.04300474426447
"111","ATF3","CD8+ central memory T cells",2.20810375776244,1.06731728070271
"112","ATF3","CD8+ cycling effector T cells",1.39275570562558,1.04234320049779
"113","ATF3","CD8+ effector memory T cells 1",1.62290478254022,1.15400867454115
"114","ATF3","CD8+ effector memory T cells 2",1.2724789661406,1.11561831789232
"115","ATF3","CD8+ naive T cells",2.87000248559995,1.07364381858939
"116","ATF3","CD8+ NK-like early effector T cells",1.72948362477665,1.19445929262957
"117","ATF3","CD8+ NK-like TEMRA cells",1.20328853688391,1.11199305004629
"118","ATF3","CD8+ TEMRA cells",1.2645236006819,1.13480931470136
"119","ATF3","Gamma Delta T cells",1.32499117018372,1.22248375360079
"120","ATF3","MAIT cells",1.05234327832961,1.14020456270341
"121","ATF4","Atypical NKT cells",-0.554351688189836,0.797211555871855
"122","ATF4","CD8+ CD73+ regulatory T cells",-0.353996630125655,0.877998796798053
"123","ATF4","CD8+ central memory T cells",-0.23062782351041,0.903292055678354
"124","ATF4","CD8+ cycling effector T cells",-0.498068143360031,0.892222428136638
"125","ATF4","CD8+ effector memory T cells 1",-0.414727698264303,0.823727326283718
"126","ATF4","CD8+ effector memory T cells 2",-0.33499546083271,0.927689861184151
"127","ATF4","CD8+ naive T cells",-0.368291619658573,0.858791448882788
"128","ATF4","CD8+ NK-like early effector T cells",-0.247253720939329,0.890516921512084
"129","ATF4","CD8+ NK-like TEMRA cells",-0.242022770315714,0.87174037317164
"130","ATF4","CD8+ TEMRA cells",-0.37777625424646,0.87772967545197
"131","ATF4","Gamma Delta T cells",-0.180273396379069,0.95251761188916
"132","ATF4","MAIT cells",-0.0436822659462397,0.897976238520093
"133","ATF6","Atypical NKT cells",-0.509049010282764,1.42768755664752
"134","ATF6","CD8+ CD73+ regulatory T cells",-1.74969000737315,1.53179243602757
"135","ATF6","CD8+ central memory T cells",-1.03282727094833,1.59118945783748
"136","ATF6","CD8+ cycling effector T cells",-0.192131859827444,1.54986312824848
"137","ATF6","CD8+ effector memory T cells 1",-1.34023288643808,1.5847051769141
"138","ATF6","CD8+ effector memory T cells 2",-0.847349474347361,1.61829413710992
"139","ATF6","CD8+ naive T cells",-2.03511903590388,1.53213215374519
"140","ATF6","CD8+ NK-like early effector T cells",-1.04650649233024,1.42385864069765
"141","ATF6","CD8+ NK-like TEMRA cells",-0.577290756299556,1.62866798834362
"142","ATF6","CD8+ TEMRA cells",-0.664126279050563,1.60994850157129
"143","ATF6","Gamma Delta T cells",-0.461640444777818,1.68237844636678
"144","ATF6","MAIT cells",-0.564796028424439,1.61196054196151
"145","ATF7","Atypical NKT cells",-2.00998837984046,0.936233108675537
"146","ATF7","CD8+ CD73+ regulatory T cells",-1.77848617568191,0.983270417452849
"147","ATF7","CD8+ central memory T cells",-1.81598357222721,0.982884796446382
"148","ATF7","CD8+ cycling effector T cells",-1.70330119829331,0.899296565762846
"149","ATF7","CD8+ effector memory T cells 1",-1.91897225614079,0.937886034393609
"150","ATF7","CD8+ effector memory T cells 2",-1.76693399904791,1.01455375193058
"151","ATF7","CD8+ naive T cells",-1.84805607884867,0.941225909574235
"152","ATF7","CD8+ NK-like early effector T cells",-1.6747294097283,1.12152206907971
"153","ATF7","CD8+ NK-like TEMRA cells",-1.87724509127924,0.964026183842506
"154","ATF7","CD8+ TEMRA cells",-1.90457872584133,0.962294294878135
"155","ATF7","Gamma Delta T cells",-1.82586657638689,0.893208669202823
"156","ATF7","MAIT cells",-1.53459010172898,0.999679142539227
"157","BACH1","Atypical NKT cells",-1.25625058496948,0.942931257185503
"158","BACH1","CD8+ CD73+ regulatory T cells",-1.4009518788037,0.908673921966703
"159","BACH1","CD8+ central memory T cells",-1.42088076913634,0.942488576387274
"160","BACH1","CD8+ cycling effector T cells",-1.22753240550627,1.1108229307495
"161","BACH1","CD8+ effector memory T cells 1",-1.36279575810848,0.973147778294178
"162","BACH1","CD8+ effector memory T cells 2",-1.11651427728657,0.904229908044236
"163","BACH1","CD8+ naive T cells",-1.51944364524757,0.928109488230701
"164","BACH1","CD8+ NK-like early effector T cells",-1.52726657639418,0.949354371803654
"165","BACH1","CD8+ NK-like TEMRA cells",-1.21851142937229,0.915785793334032
"166","BACH1","CD8+ TEMRA cells",-1.23266911466237,0.911796229998597
"167","BACH1","Gamma Delta T cells",-1.25521380182832,1.03269990291638
"168","BACH1","MAIT cells",-1.01329053107528,0.984769497102369
"169","BACH2","Atypical NKT cells",-1.77247038079202,0.910364974948577
"170","BACH2","CD8+ CD73+ regulatory T cells",-2.18674275605651,1.19226272413722
"171","BACH2","CD8+ central memory T cells",-2.31319271908737,1.09544647960672
"172","BACH2","CD8+ cycling effector T cells",-1.74667818467539,1.11574779019899
"173","BACH2","CD8+ effector memory T cells 1",-1.94866838743104,1.12324670013568
"174","BACH2","CD8+ effector memory T cells 2",-1.60864766951224,1.08471316191446
"175","BACH2","CD8+ naive T cells",-2.52978874512556,1.01187891163798
"176","BACH2","CD8+ NK-like early effector T cells",-2.18011514732353,1.09602287484761
"177","BACH2","CD8+ NK-like TEMRA cells",-1.56175490549255,1.12012427153366
"178","BACH2","CD8+ TEMRA cells",-1.67532871529781,1.06425894761619
"179","BACH2","Gamma Delta T cells",-1.68582406596264,1.08214977817216
"180","BACH2","MAIT cells",-1.90305310054475,1.16559282189051
"181","BATF","Atypical NKT cells",-2.34099596767091,1.23521663502692
"182","BATF","CD8+ CD73+ regulatory T cells",-2.60899824473829,1.42281168469188
"183","BATF","CD8+ central memory T cells",-3.07531254460585,1.28557777404555
"184","BATF","CD8+ cycling effector T cells",-1.72859827544099,1.56941009395317
"185","BATF","CD8+ effector memory T cells 1",-2.43615476354241,1.49091622116406
"186","BATF","CD8+ effector memory T cells 2",-1.64243568858936,1.38274074960373
"187","BATF","CD8+ naive T cells",-2.90380162708394,1.23721755129948
"188","BATF","CD8+ NK-like early effector T cells",-3.02217083147811,1.4356902871353
"189","BATF","CD8+ NK-like TEMRA cells",-1.94740771880642,1.36320680521489
"190","BATF","CD8+ TEMRA cells",-2.16059789332931,1.32206309741458
"191","BATF","Gamma Delta T cells",-2.23342290361085,1.42411286520603
"192","BATF","MAIT cells",-1.83061967771568,1.38879771349936
"193","BCL11A","Atypical NKT cells",-1.2163465442987,1.04092486509074
"194","BCL11A","CD8+ CD73+ regulatory T cells",-1.97130117663888,1.00846661326873
"195","BCL11A","CD8+ central memory T cells",-2.03230364528757,1.06091493480458
"196","BCL11A","CD8+ cycling effector T cells",-1.27572275024769,1.09312681453284
"197","BCL11A","CD8+ effector memory T cells 1",-1.69751373046633,1.06374866690621
"198","BCL11A","CD8+ effector memory T cells 2",-1.34393963468471,1.07210274196208
"199","BCL11A","CD8+ naive T cells",-2.41615677795525,0.941801597863689
"200","BCL11A","CD8+ NK-like early effector T cells",-1.9985945242162,1.00245964838815
"201","BCL11A","CD8+ NK-like TEMRA cells",-1.31524223815945,0.980247110115179
"202","BCL11A","CD8+ TEMRA cells",-1.26508282384369,1.06566465460482
"203","BCL11A","Gamma Delta T cells",-1.34673866875005,0.974724113989616
"204","BCL11A","MAIT cells",-1.44186118763966,1.14251388485502
"205","BCL6","Atypical NKT cells",2.5119855768511,1.04934800348684
"206","BCL6","CD8+ CD73+ regulatory T cells",3.05206871765327,1.03733856409518
"207","BCL6","CD8+ central memory T cells",2.78310320450519,1.13096129591392
"208","BCL6","CD8+ cycling effector T cells",2.02974714332088,1.11834927791501
"209","BCL6","CD8+ effector memory T cells 1",2.59425612839499,1.13597410950252
"210","BCL6","CD8+ effector memory T cells 2",2.22510336050997,1.05587473007129
"211","BCL6","CD8+ naive T cells",3.25625332871678,1.00075967344868
"212","BCL6","CD8+ NK-like early effector T cells",2.80464483448912,1.08601804309719
"213","BCL6","CD8+ NK-like TEMRA cells",2.03332435286645,1.08902425426875
"214","BCL6","CD8+ TEMRA cells",2.18138295378248,1.06733320285478
"215","BCL6","Gamma Delta T cells",2.09792864596416,1.20959501526078
"216","BCL6","MAIT cells",2.35899206329277,1.10835006642981
"217","BHLHE22","Atypical NKT cells",-0.372867497727053,0.879607446999273
"218","BHLHE22","CD8+ CD73+ regulatory T cells",0.706129974966519,0.894782878999965
"219","BHLHE22","CD8+ central memory T cells",1.06861161942701,0.934186104801536
"220","BHLHE22","CD8+ cycling effector T cells",0.14017980846307,0.941990191829504
"221","BHLHE22","CD8+ effector memory T cells 1",0.458877887781242,0.976266489316663
"222","BHLHE22","CD8+ effector memory T cells 2",0.109392515559553,0.96726386675539
"223","BHLHE22","CD8+ naive T cells",1.21493195980486,0.869144722278626
"224","BHLHE22","CD8+ NK-like early effector T cells",0.912543515562641,0.977694027446288
"225","BHLHE22","CD8+ NK-like TEMRA cells",-0.0763847574215336,1.03771907500887
"226","BHLHE22","CD8+ TEMRA cells",-0.0960838786838722,0.999199675315784
"227","BHLHE22","Gamma Delta T cells",-0.319976217043234,0.918999262407954
"228","BHLHE22","MAIT cells",0.474681349577599,0.946539488470749
"229","BHLHE40","Atypical NKT cells",1.87118148382164,0.903165403743837
"230","BHLHE40","CD8+ CD73+ regulatory T cells",2.22617538191574,1.0759521851849
"231","BHLHE40","CD8+ central memory T cells",2.3559466711209,1.01935756598613
"232","BHLHE40","CD8+ cycling effector T cells",1.78029722043138,1.04966392427004
"233","BHLHE40","CD8+ effector memory T cells 1",2.28628134047627,0.981755900105114
"234","BHLHE40","CD8+ effector memory T cells 2",1.73739090145179,0.986092464241616
"235","BHLHE40","CD8+ naive T cells",2.50014663090187,0.994200196416633
"236","BHLHE40","CD8+ NK-like early effector T cells",2.10599757515064,0.904016040359687
"237","BHLHE40","CD8+ NK-like TEMRA cells",1.71228408324419,1.03815180498764
"238","BHLHE40","CD8+ TEMRA cells",1.90473396855775,1.00032423061349
"239","BHLHE40","Gamma Delta T cells",1.79228927696969,1.09345698324473
"240","BHLHE40","MAIT cells",1.8614772278311,1.0271920470086
"241","CDX2","Atypical NKT cells",-0.0856509920168102,0.287802270892116
"242","CDX2","CD8+ CD73+ regulatory T cells",0.0198480944002787,0.463720255788386
"243","CDX2","CD8+ central memory T cells",-0.12245385043655,0.296483710545207
"244","CDX2","CD8+ cycling effector T cells",-0.268247848995984,0.548132217154982
"245","CDX2","CD8+ effector memory T cells 1",-0.062867739272241,0.319935008372211
"246","CDX2","CD8+ effector memory T cells 2",-0.145400846602901,0.37841995829162
"247","CDX2","CD8+ naive T cells",0.0777928986056971,0.499441144282218
"248","CDX2","CD8+ NK-like early effector T cells",-0.0924658683640363,0.310914197935129
"249","CDX2","CD8+ NK-like TEMRA cells",0.00596082440865216,0.514476856952927
"250","CDX2","CD8+ TEMRA cells",-0.0487520763816624,0.392954757780499
"251","CDX2","Gamma Delta T cells",0.103364718107981,0.535887015414536
"252","CDX2","MAIT cells",0.107512813579126,0.564523788709484
"253","CEBPA","Atypical NKT cells",-0.0703210768612571,0.856553596487757
"254","CEBPA","CD8+ CD73+ regulatory T cells",-0.653245951394815,0.823042041028572
"255","CEBPA","CD8+ central memory T cells",-0.684681275040108,0.874618530333911
"256","CEBPA","CD8+ cycling effector T cells",0.380922765398307,1.05103859456427
"257","CEBPA","CD8+ effector memory T cells 1",-0.189326864331536,0.88108538697929
"258","CEBPA","CD8+ effector memory T cells 2",-0.0994802528121391,0.861785941169278
"259","CEBPA","CD8+ naive T cells",-0.926561516150967,0.836043377568375
"260","CEBPA","CD8+ NK-like early effector T cells",-0.37048838574482,0.920415322008558
"261","CEBPA","CD8+ NK-like TEMRA cells",-0.13702539458015,0.907276419554653
"262","CEBPA","CD8+ TEMRA cells",-0.198897718643032,0.91128449416491
"263","CEBPA","Gamma Delta T cells",0.0263617480461877,0.965743582407604
"264","CEBPA","MAIT cells",0.00421735392644565,0.95635631489361
"265","CEBPB","Atypical NKT cells",0.475676266757558,0.735543026413234
"266","CEBPB","CD8+ CD73+ regulatory T cells",0.734482165530242,0.704927219239807
"267","CEBPB","CD8+ central memory T cells",0.809875473768897,0.749409263404447
"268","CEBPB","CD8+ cycling effector T cells",0.243720676506561,0.825597745656403
"269","CEBPB","CD8+ effector memory T cells 1",0.501851698430101,0.783487213053793
"270","CEBPB","CD8+ effector memory T cells 2",0.357310482108766,0.731246917291299
"271","CEBPB","CD8+ naive T cells",0.609243416859889,0.695766875040946
"272","CEBPB","CD8+ NK-like early effector T cells",0.787047416989286,0.695661123075294
"273","CEBPB","CD8+ NK-like TEMRA cells",0.514640899751036,0.816777037329138
"274","CEBPB","CD8+ TEMRA cells",0.458487934421941,0.768624382223439
"275","CEBPB","Gamma Delta T cells",0.842718589957394,0.818164993258748
"276","CEBPB","MAIT cells",1.06964930698452,0.899583586731092
"277","CEBPD","Atypical NKT cells",0.0529606187323125,0.756175646606953
"278","CEBPD","CD8+ CD73+ regulatory T cells",0.307526659194805,0.925171625235928
"279","CEBPD","CD8+ central memory T cells",0.574202103845532,0.934867773823653
"280","CEBPD","CD8+ cycling effector T cells",0.646111181158442,0.676731161086723
"281","CEBPD","CD8+ effector memory T cells 1",0.596316359806057,0.907356517985851
"282","CEBPD","CD8+ effector memory T cells 2",0.561995937112682,0.845900805124924
"283","CEBPD","CD8+ naive T cells",0.00275125827355881,0.946420698107355
"284","CEBPD","CD8+ NK-like early effector T cells",0.642694825284597,0.887258998392791
"285","CEBPD","CD8+ NK-like TEMRA cells",0.307144775934521,0.848435579574813
"286","CEBPD","CD8+ TEMRA cells",0.301751656410232,0.885695111216244
"287","CEBPD","Gamma Delta T cells",0.454613542944604,0.915632473555401
"288","CEBPD","MAIT cells",0.91775543647674,0.798268657968859
"289","CEBPG","Atypical NKT cells",-1.76633238550247,0.974924614482045
"290","CEBPG","CD8+ CD73+ regulatory T cells",-1.62771761734194,0.985485706914743
"291","CEBPG","CD8+ central memory T cells",-1.95393768323812,0.947530069109403
"292","CEBPG","CD8+ cycling effector T cells",-1.43643216172506,1.02472059350443
"293","CEBPG","CD8+ effector memory T cells 1",-1.52473947192462,1.04411907816655
"294","CEBPG","CD8+ effector memory T cells 2",-1.25783586761977,0.987677354284209
"295","CEBPG","CD8+ naive T cells",-2.05457431840349,0.880946282165856
"296","CEBPG","CD8+ NK-like early effector T cells",-1.7308104701628,1.0403383540987
"297","CEBPG","CD8+ NK-like TEMRA cells",-1.21778519483821,1.12863689035269
"298","CEBPG","CD8+ TEMRA cells",-1.42201277247182,1.04443330538252
"299","CEBPG","Gamma Delta T cells",-1.55229387196085,0.97385301521158
"300","CEBPG","MAIT cells",-1.21585817685116,1.0527415510441
"301","CLOCK","Atypical NKT cells",-0.158087298125542,0.516748202714418
"302","CLOCK","CD8+ CD73+ regulatory T cells",-0.623749631311356,0.628793131484854
"303","CLOCK","CD8+ central memory T cells",-0.581420271025787,0.625458586777975
"304","CLOCK","CD8+ cycling effector T cells",-0.775193380866613,0.772136304942517
"305","CLOCK","CD8+ effector memory T cells 1",-0.276104164547944,0.610551558969412
"306","CLOCK","CD8+ effector memory T cells 2",-0.394378861327245,0.614352034257047
"307","CLOCK","CD8+ naive T cells",-0.548239711427748,0.573756311742048
"308","CLOCK","CD8+ NK-like early effector T cells",-0.375356504615535,0.588867114187443
"309","CLOCK","CD8+ NK-like TEMRA cells",-0.191128655702454,0.587005819643653
"310","CLOCK","CD8+ TEMRA cells",-0.159207563660747,0.590758972373729
"311","CLOCK","Gamma Delta T cells",-0.164371476756844,0.564123948364507
"312","CLOCK","MAIT cells",-0.315932740458028,0.715387892138158
"313","CREB1","Atypical NKT cells",-1.13758579337082,0.886724613986899
"314","CREB1","CD8+ CD73+ regulatory T cells",-0.539035549388946,0.845111885234805
"315","CREB1","CD8+ central memory T cells",-0.992326390122402,0.916753227796324
"316","CREB1","CD8+ cycling effector T cells",-0.838157493144459,0.910120171612197
"317","CREB1","CD8+ effector memory T cells 1",-0.822703863432019,0.937689615024289
"318","CREB1","CD8+ effector memory T cells 2",-0.864502478699942,1.01639289981415
"319","CREB1","CD8+ naive T cells",-1.19441532454909,0.899646900278797
"320","CREB1","CD8+ NK-like early effector T cells",-0.878883110142158,0.980098400382844
"321","CREB1","CD8+ NK-like TEMRA cells",-1.06271436771659,0.87875055994248
"322","CREB1","CD8+ TEMRA cells",-1.10767937465189,0.855965543619643
"323","CREB1","Gamma Delta T cells",-1.33904131597488,0.984859391971919
"324","CREB1","MAIT cells",-0.437576031026491,1.00325601393768
"325","CREB3","Atypical NKT cells",-1.43848710909349,1.17383630595615
"326","CREB3","CD8+ CD73+ regulatory T cells",-2.64347559002391,1.28147897417035
"327","CREB3","CD8+ central memory T cells",-2.15001721690006,1.29244708452691
"328","CREB3","CD8+ cycling effector T cells",-0.434895349321689,0.928465398876306
"329","CREB3","CD8+ effector memory T cells 1",-2.08734511218198,1.29002258693265
"330","CREB3","CD8+ effector memory T cells 2",-1.2595017891216,1.27218784750404
"331","CREB3","CD8+ naive T cells",-2.66869490026019,1.24881478244892
"332","CREB3","CD8+ NK-like early effector T cells",-2.06715929432907,1.44513421868347
"333","CREB3","CD8+ NK-like TEMRA cells",-1.40913940035195,1.24816039157391
"334","CREB3","CD8+ TEMRA cells",-1.50718531845448,1.21031354202736
"335","CREB3","Gamma Delta T cells",-1.38740807895293,1.25754878836312
"336","CREB3","MAIT cells",-1.7835391021747,1.32792236747799
"337","CREB3L1","Atypical NKT cells",-0.0834184233703458,1.03559773441102
"338","CREB3L1","CD8+ CD73+ regulatory T cells",-0.658908019910954,0.942465157421576
"339","CREB3L1","CD8+ central memory T cells",-0.595371449958532,1.02404479178082
"340","CREB3L1","CD8+ cycling effector T cells",-0.208042110760848,0.852219113224278
"341","CREB3L1","CD8+ effector memory T cells 1",-0.248053321450388,0.957574656839865
"342","CREB3L1","CD8+ effector memory T cells 2",-0.116720989150338,1.000774071509
"343","CREB3L1","CD8+ naive T cells",-0.898826396726918,0.98487285760429
"344","CREB3L1","CD8+ NK-like early effector T cells",-0.414843498976492,0.936236141381318
"345","CREB3L1","CD8+ NK-like TEMRA cells",-0.349752971448607,0.983897949976427
"346","CREB3L1","CD8+ TEMRA cells",-0.303950193561948,0.93722200240472
"347","CREB3L1","Gamma Delta T cells",-0.173625238618633,0.868506748731032
"348","CREB3L1","MAIT cells",-0.291323981507057,0.940166144276
"349","CREM","Atypical NKT cells",-1.67574614075115,0.833477323746081
"350","CREM","CD8+ CD73+ regulatory T cells",-2.63875734248202,0.966696331456653
"351","CREM","CD8+ central memory T cells",-2.11858268026229,1.07781772919605
"352","CREM","CD8+ cycling effector T cells",-1.39831701106157,0.878999451076879
"353","CREM","CD8+ effector memory T cells 1",-1.9721052208213,1.08740303255598
"354","CREM","CD8+ effector memory T cells 2",-1.68732237040241,1.01724680676607
"355","CREM","CD8+ naive T cells",-2.4122555627833,0.992384776171487
"356","CREM","CD8+ NK-like early effector T cells",-2.22501287319728,1.14130341087985
"357","CREM","CD8+ NK-like TEMRA cells",-1.80233225604865,0.99580712366697
"358","CREM","CD8+ TEMRA cells",-1.75686276611986,0.969514179127688
"359","CREM","Gamma Delta T cells",-1.99349283259262,0.977337616640328
"360","CREM","MAIT cells",-2.36904485500958,1.06245458291294
"361","CTCF","Atypical NKT cells",-1.58573693395697,0.910871523694686
"362","CTCF","CD8+ CD73+ regulatory T cells",-1.54296694654396,0.934647446996837
"363","CTCF","CD8+ central memory T cells",-1.52199302142505,0.939260113992358
"364","CTCF","CD8+ cycling effector T cells",-1.28335249482936,1.15710087194553
